funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
The Annenberg Foundation,2024,990-PF-XV,EL SERENO LAND TRUST,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FRIENDS OF ROBINSON GARDENS INC,,BEVERLY HILLS,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FULFILLMENT FUND,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GIRLS WHO READ INC,,LONG BEACH,CA,15000,,,CHARITABLE MISSION AND PROGRAMS OF GIRLS WHO READ INC,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INTERNATIONAL WOMENS MEDIA FOUNDATION,,WASHINGTON,DC,15000,,,GWEN IFILL MENTORSHIP PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,L A FREEWAVES,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LEVINE MUSIC INC,,WASHINGTON,DC,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES CONSERVANCY,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES FIRE DEPARTMENT FOUNDATION,,LOS ANGELES,CA,15000,,,TO PURCHASE MOWING DECKS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES POVERTY DEPARTMENT,,LOS ANGELES,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES RAMS FOUNDATION,,AGOURA HILLS,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PACIFIC BATTLESHIP CENTER,,SAN PEDRO,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PENNS VALLEY CONSERVATION ASSOC,,AARONSBURG,PA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SINGLE MOMS PLANET INC,,SANTA MONICA,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOUTHERN CALIFORNIA GRANTMAKERS,,LOS ANGELES,CA,15000,,,BLACK EQUITY COLLECTIVES EQUITY AND JUSTICE SYMPOSIUM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOUTHERN CALIFORNIA PUBLIC RADIO,,PASADENA,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,15000,,,THE RIORDAN PROGRAMS AT UCLA ANDERSON SCHOOL OF MANAGEMENT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TIME FOR CHANGE FOUNDATION,,SAN BERNARDINO,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,URBAN HOMESTEAD INSTITUTE,,PASADENA,CA,15000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CHARITIES AID FOUNDATION AMERICA,,ALEXANDRIA,VA,13300,,,THE NATIONAL ARCHIVES TRUST,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES CHARGERS CHARITIES,,COSTA MESA,CA,12000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES FIRE DEPARTMENT FOUNDATION,,LOS ANGELES,CA,12000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE PARIS OPERA AND BALLET,,NEW YORK,NY,10561,,,2024 REVE DENFANTS EVENT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MYRIAD USA INC,,NEW YORK,NY,10500,,,RECOMMENDATION TO SUPPORT THE AM FRI OF THE SIMON KASHA FDN,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,4MOM FOUNDATION INC,,LINCOLN,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,A ROCHA USA INC,,WHEATON,IL,10000,,,A ROCHA PORTUGAL,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ALBUQUERQUE MUSEUM FOUNDATION INC,,ALBUQUERQUE,NM,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ALIGNCARE HEALTH INC,,KNOXVILLE,TN,10000,,,ALIGNCARE LA,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE MUSEE ORSAY,,NEW YORK,NY,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN LIBRARY IN PARIS INC,,PARIS,,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ARTS FOR LA,,LOS ANGELES,CA,10000,,,ANNUAL STATE OF THE ARTS SUMMIT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ASIAN AMERICANS ADVANCING JUSTICE LOS ANGELES,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BLACKSTAR ORGANIZATION,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BROADFUTURES INC,,WASHINGTON,DC,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CHAPTER ONE NFP,,ODESSA,FL,10000,,,PROGRAMMING IN SAN FRANCISCO,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CHICAS VERDES CORP,,LOS ANGELES,CA,10000,,,CONNECTING STUDENTS TO NATURE THROUGH SCHOOL GARDENS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CHILDRENS BURN FOUNDATION,,SHERMAN OAKS,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,10000,,,TEENTIX LA,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CONCRETE QUEENZ INC,,VENICE,CA,10000,,,PROJECT SKATEHER4LIFE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CORO SOUTHERN CALIFORNIA INC,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CREATIVE ACTS,,INGLEWOOD,CA,10000,,,YOUTH OPPORTUNITY PROGRAM (VR REENTRY PROGRAM),https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DOGS PLAYING FOR LIFE,,SANTA BARBARA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FATHERING TOGETHER,,EVANSTON,IL,10000,,,FATHERING TOGETHERS LA DADS GROUP,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FRIENDLY HAND FOUNDATION,,LOS ANGELES,CA,10000,,,CARRIE WHITE SCHOLARSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FRIENDS AT MAFUNDI,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GRAND VALLEY AUDUBON SOCIETY,,GRAND JUNCTION,CO,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HOPE IN A SUITCASE,,BEVERLY HILLS,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HOPEKIDS INC,,SCOTTSDALE,AZ,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INDIAN PUEBLO CULTURAL CENTER INC,,ALBUQUERQUE,NM,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INTERFAITH FOOD CENTER,,SANTA FE SPRINGS,CA,10000,,,HEALTHY FOOD FOR NEIGHBORS IN NEED,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,INTERNATIONAL BIRD RESCUE,,SAN PEDRO,CA,10000,,,UNITED STATES OPERATIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JEWISH FUNDERS NETWORK,,NEW YORK,NY,10000,,,JEWISH FUNDERS NETWORK - WEST,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LA JOLLA HISTORICAL SOCIETY,,LA JOLLA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LANCASTER HOMELESS GROUP,,LANCASTER,CA,10000,,,JOBS FOR THE UNHOUSED VIA ANTELOPE VALLEY URBAN FARMING,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LAS FAMILIAS DEL PUEBLO,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LIBERTY HILL FOUNDATION,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LIVING FREE NON-PROFIT ANIMAL SANCTUARY,,MOUNTAIN CENTER,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LONG BEACH LOCAL,,LONG BEACH,CA,10000,,,FARM TO FOOD BANK PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES COUNTY POLICE CANINE ASSOCIATION,,SANTA MONICA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MYRIAD USA INC,,NEW YORK,NY,10000,,,ROYAL ACADEMY AMERICA FUNDS KIEFER VAN GOGH EXHIBITION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NATIONAL FOSTER YOUTH INSTITUTE,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW DIRECTIONS FOR PEOPLE WITH DISABILITIES INC,,SANTA BARBARA,CA,10000,,,HOLIDAY HAPPINESS PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW YORK CITY BALLET INC,,NEW YORK,NY,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW YORK-PRESBYTERIAN FUND INC,,NEW YORK,NY,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NORTHEAST VALLEY HEALTH CORPORATION,,SAN FERNANDO,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PASADENA VILLAGE,,PASADENA,CA,10000,,,AUTHENTIC CONNECTIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PEAK GRANTMAKING INC,,WASHINGTON,DC,10000,,,PEAK2024 CONFERENCE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PEAK GRANTMAKING INC,,WASHINGTON,DC,10000,,,PEAK2025 CONFERENCE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,POINT FOUNDATION,,LOS ANGELES,CA,10000,,,LGBTQ SCHOLARSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PROJECT RESTORE,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PUBLIC MEDIA GROUP OF SOUTHERN CALIFORNIA,,BURBANK,CA,10000,,,ARTBOUNDS JPL X PST EPISODE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,REKINDLE,,BEACHWOOD,OH,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ROTHKO CHAPEL,,HOUSTON,TX,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SANTA BARBARA BOTANIC GARDEN INC,,SANTA BARBARA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SANTA BARBARA MUSEUM OF NATURAL HISTORY,,SANTA BARBARA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SANTA BARBARA WILDLIFE CARE NETWORK,,SANTA BARBARA,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SMITHSONIAN INSTITUTE,,WASHINGTON,DC,10000,,,NATIONAL MUSEUM OF THE AMERICAN INDIAN,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SOUTHERN CALIFORNIA GRANTMAKERS,,LOS ANGELES,CA,10000,,,COUNTY OF LOS ANGELES CENTER FOR STRATEGIC PARTNERSHIPS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SPROUTS OF PROMISE FOUNDATION,,MURRIETA,CA,10000,,,COOKING TOGETHER PROGRAM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,STRAY CAT ALLIANCE,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,STREET SYMPHONY PROJECT INC,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE BERNARD AND SHIRLEY KINSEY FOUNDATION FOR ARTS AND EDUCATION,,PACIFIC PALISADES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE HARMONY PROJECT,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE LOS ANGELES CHAMBER ORCHESTRA SOCIETY INC,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE NATIONAL JAZZ MUSEUM IN HARLEM,,NEW YORK,NY,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,TIA CHUCHAS CENTRO CULTURAL INC,,SYLMAR,CA,10000,,,TRANSFORMARTE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNDER 21,,NEW YORK,NY,10000,,,SLEEP OUT: NEW YORK CITY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,10000,,,USC DAVIS SCHOOL OF GERONTOLOGY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,10000,,,LAMBDA LGBTQ+ ALUMNI ASSOCIATIONS LAMBDA SCHOLARSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,VILLAGE FOR VETS,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUUPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WE CARE OUTREACH MINISTRIES,,LOS ANGELES,CA,10000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GUGGENHEIM BILBAO MUSEUM FOUNDATION,,BILBO,,5577,,,CHARITABLE MISSION OF THE G BILBAO MUSEUM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ABRAHAM PATH INITIATIVE INC,,NEWTOWN,PA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE NATIONAL PORTRAIT GALLERY FOUNDATION INC,,NEW YORK,NY,5000,,,NPF EDUCATION CONSERVATION AND OPERATIONS OF LONDON MUSEUM,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AUTRY MUSEUM OF THE AMERICAN WEST,,LOS ANGELES,CA,5000,,,SUPPORT THE MASTERS OF THE AMERICAN WEST ART EXHIBITION AND SALE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BORN FREE USA UNITED WITH ANIMAL PROTECTION INSTITUTE,,SILVER SPRING,MD,5000,,,BORN FREE USA PRIMATE SANCTUARY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CALIFORNIA ART CLUB INC,,PASADENA,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CAPE ANN MUSEUM INC,,GLOUCESTER,MA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DIDI HIRSCH PSYCHIATRIC SERVICE,,CULVER CITY,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,EVERYBODY DANCE LA,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FRIENDS OF THE SCHINDLER HOUSE,,WEST HOLLYWOOD,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HEIDI DUCKLER DANCE,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JAPANESE AMERICAN NATIONAL MUSEUM,,LOS ANGELES,CA,5000,,,NATIONAL CENTER FOR PRESERVATION OF DEMOCRACYS CIVIC SEASON,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JEWISH BIG BROTHERS BIG SISTERS ASSOCIATION OF LOS ANGELES,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JEWISH MUSEUM,,NEW YORK,NY,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LA-MAS INC,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES RIVER STATE PARK PARTNERS,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES RIVER STATE PARK PARTNERS,,LOS ANGELES,CA,5000,,,GOLDEN HOUR EVENT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NEW EARTH ORGANIZATION,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,POINT LOBOS FOUNDATION,,MONTEREY,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SEVENTH REGIMENT ARMORY CONSERVANCY INC,,NEW YORK,NY,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,SWIM WITH MIKE FOUNDATION,,PASADENA,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE GADEN SHARTSE CULTURAL FOUNDATION,,LONG BEACH,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE OPERA LEAGUE OF LOS ANGELES,,LOS ANGELES,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNATTI FOUNDATION,,SANTA MONICA,CA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WOODS HOLE OCEANOGRAPHIC INSTITUTION,,WOODS HOLE,MA,5000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,IMPACT FORUM FOUNDATION,,ENCINO,CA,2000,,,UNITED STATES OPERATIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JEWISH FREE LOAN ASSOCIATION,,LOS ANGELES,CA,2000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,JONSSON CANCER CENTER FOUNDATION UCLA,,LOS ANGELES,CA,2000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BUCKS COUNTY HISTORICAL SOCIETY MERCER MUSEUM,,DOYLESTOWN,PA,1000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PALESTINE CHILDRENS RELIEF FUND,,KENT,OH,1000,,,UNITED STATES OPERATIONS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
